,id,name,url,title,review,sentiment
10,7-tt1316037,Birdemic: Shock and Terror,https://www.imdb.com/title/tt1316037/,The worst movie of the decade and probably the most preachy,"Given that ""Birdemic"" has been blasted by many critics, I think I should say something positive about it to start off with. The scenery of Half Moon Bay is agreeable, for one thing, and Ms. Moore has at least a modicum of charisma; also, anyone who appreciates a stylish blue hybrid Mustang rolling along in a stately manner gets to savor that very sight in many lingering shots. All positive aspects of this film.  Less positive aspects of this film are legion, so much so that I'm reminded of my wish that IMDb.com would allow a vote on a scale from 1 to 100 rather than 1 to 10 (in which case ""Birdemic"" would rate at least a 3 out of 100 for the reasons mentioned, and perhaps a 4 for meaning well (though the message about global warming comes across in a preachy and ham-handed manner)). Still, something about the profoundly amateurish quality of this film makes it feel a little unfair to rate it at all ~ in much the same way that it would feel wrong to grade a term paper on the basis of some rough notes jotted down before writing the paper rather than the paper itself. This film very much reminds me of a rough draft ~ a sort of rough visualization of what the film would have been if the producer had more resources at his disposal (thus making the upcoming larger-budget sequel all the more intriguing).  Yet, I wonder if this film might have been less entertaining if it were better made. If it featured better sound, editing, writing, acting, direction and special effects, it might just be a forgettable homage to ""The Birds""; its very flaws elevate (or should I say depress?) it to a special level otherwise occupied by a few special films like ""The Room"" and ""Manos: the Hands of Fate"" ~ the legendary realm of films that are so bad they're good. So, giving it the benefit of the doubt as a real film and not just a rough draft, I tender my vote of 1 out of 10 and hope that other fans of this film will also give it an appropriately low vote and insure its rightful place on the Bottom 100 (once it gathers the requisite number of votes).",positive
11,10-tt1316037,Birdemic: Shock and Terror,https://www.imdb.com/title/tt1316037/,"really awful, but strangely entertaining","First of all, to approach ""Birdemic: Shock and Terror"" with any kind of hope of witnessing a good feature film is utter lunacy. ""Amateur"" is a word a thousand times too generous for this film's description. Even given its low budget of $10,000, the majority of which seems to have gone on car fuel, the film is a joke. The acting is unspeakably bad, the ""special"" effects aren't worth mentioning, the music is corny and inappropriate, and the film's editing techniques have all the marvel of a flip-book.  The only way to enjoy this film is to treat it as exactly that, a joke. The above faults of the film are so glaring that the film becomes one huge joke that you can laugh along to. However, even this joke wears thin pretty quickly, and you're left feeling quite empty, as if you've been cheated out of 95 minutes of your life.  Nonetheless, I am firmly convinced that it is the director James Nguyen who is having the last laugh, as he has created a film so notoriously bad that everyone wants to see it. Perhaps the joke is on us, and the director's intention was to see just how popular this film could be through its infamy. Even so, absolutely nothing can forgive how bad this film really is. It makes Battlefield Earth feel like Star Wars, and makes the special effects of 1933's King Kong look like those of Avatar. It is, quite simply, the worst film ever committed to celluloid.  Watching the trailer, I actually had a decent laugh, and thought it might be worth it. But having watched the finished product, the knowledge that somebody spent $10,000 making this ugly piece of garbage and then having the audacity to call it a film is infuriating, and actually quite offensive. People were PAID to produce this. With MONEY. I still don't believe it.",negative
12,20-tt0045826,Glen or Glenda,https://www.imdb.com/title/tt0045826/,Transcendent,"This is Ed Wood's masterpiece. One literally has to experience this film to understand how nuts it truly is. The film literally makes no sense whatsoever and that is the brilliance of it. The story of the transvestite Glen/Glenda is told by not 1, but count them 2, yes 2 narrators. One of whom was the sad, pathetic drug addled Bela Lugosi. Watching him rambling almost incoherently ""Bevare, bevare..."" it is hard to imagine just 20 years before he was the toast of Broadway as ""Dracula"", just watching him spouting his mindless chatter gives the film a surreal quality. Obviously this was the biography of Wood himself and watching him take the angora sweater from his confused yet loving fiancée is priceless. This movie takes camp to a whole level of it's own. No other film, not even ""Plan 9 from Outer Space"" can touch it. One watches it in utter amazement.",negative
13,16-tt0045826,Glen or Glenda,https://www.imdb.com/title/tt0045826/,A Story Must Be Told!,"Shine on you crazy D.Wood. Forget plan 9, this is the benchmark for so bad its good filmmaking. A favourite of David Lynch's as well as mine, this is Wood's most sincere and personal effort as well as his most surreal. Part informative documentary, part exploitation, part WTF extravaganza. Love it!",positive
14,0-tt1910621,Space Thunder Kids,https://www.imdb.com/title/tt1910621/,"Dreadful animated movie, but also one to revel in its awfulness","I love animation/anime, and have done since a very early age. Space Thunder Kids is not the worst animated movie I've seen, but it is laughably bad and you, like I sort of did, might find some entertainment value in its awfulness.  The animation has a dull and unfinished quality to it. The backgrounds are often static, with the galactic backgrounds not doing anything for me, and the colours are flat. The character designs fare worse, they are stiff and forced, and the dubbing is rarely in sync with the lip movements. Actually, I think the lip movements were nearly always ahead of the speaking. Also in the beginning alone, there are objects that float around aimlessly and when they are hit with laser beams they pop in very slow motion, more reminiscent of balloons that take a long time to pop.  The music when it appears wasn't so bad in its orchestration at the time, it's just that afterwards it was very forgettable and there are times in the movie where you felt it could have had less music or that a scene didn't need any music. The characters I was mostly indifferent to, the Dark Emperor was intriguing by name but you don't know much about him while the lead characters are annoying. The voice acting/dubbing is very poor and sloppy, with the actors sounding as though they are not putting any effort in.  The story is another major problem. It is a very unoriginal and thin one. I liked the idea somewhat, don't get me wrong, but that idea was completely abandoned halfway through. Not only that, the film feels as though it has three different beginnings, three beginnings that feel disjointed and don't do much to move the story forward or set the tone of the story. The film is only a little over 80 minutes, but because the pace is so sluggish in places it feels longer. And I mustn't forget the writing, it is dreadfully cheesy. However, I found it impossible not to be amused, not because the dialogue was hilarious or anything but because the lines and delivery of them were so bad.  In conclusion, dreadful but had some novelty value. 1/10 Bethany Cox",positive
15,1-tt1910621,Space Thunder Kids,https://www.imdb.com/title/tt1910621/,Please read this 1 as a 10,"If you're reading this you too we're drawn here, to imbd, to ask of the universe what we all want to know, those of us who have seen this movie: ""Was that even real?""  ""What did I just watch?""  ""What happened that this movie exists?""  ""Was God watching when man, in his arrogance, foisted this magnificent catastrophe into reality?""  ""Just what ?""  If you're here reading this review, and by some inconceivable trick of fate you have not seen this movie, do yourself a favor: watch it.  Revel in it.  Savor the bad, because baby that's all she has.  It's worth every excruciating minute.  I have to respectfully disagree with the reviewer who left 5 stars. This film is that bad. It's, possibly, the benchmark for bad itself.  Did Minos pause, before condemning his deformed son to prowl the labyrinth, forever shamed; forever reviled? Did he pause to ask himself, what horror have I unleashed? How great will be my name for this thing I have done? If he did, so must have the creators of Space Thunder Kids.  Don't watch this alone.  It might be my very favorite movie.  1/10.",negative
16,13-tt0103923,Captain America,https://www.imdb.com/title/tt0103923/,No. it's so bad it's good. enjoy it to laugh at it.,"I'm confirming it is lame. It suffers from the same issues as the 1994 Fantastic Four, but unlike FF I can give it a, it's so bad it's good stamp (And I'm very happy about that).  Captain America is a pretty easy comic to adapt to the big screen, it's just an action adventure war movie about a guy who sometimes wears a mask. They did take some liberties with the character that make my Fanboy radar point up, but it's superficial.  Steve Rodgers is now a boy from Southern California who has polio and offered himself up to the super soldier experiment headed up by a woman who escaped from the Nazis (The idea of a woman creating the star spangled avenger was cool, not enough female brainiacs in the comic book industry ).  Shortly after Steve Rodgers becomes Captain America the doctor is killed making Steve and The Red Skull the only one's like them. After stopping the Red Skull from destroying the White House he is trapped in Ice for 60 years and wakes up having to stop the Red Skull, who has formed an underground crime unit that basically is Hydra without saying it,again.   Proving how well Cap works as an action movie, Matt Salinger who plays Steve Rogers, wearing some sort of padding to make it look like he's got more than he does, barely wears the cartoonish suit they made for him (of course wearing the uniform makes him Captain America, duh)  It's got that 80s swagger to it. The Red Skull has his daughter do all the heavy lifting for most of the movie with her small army of rich Nazi brats who drive the fastest cars and wear the hottest fashions but more than capable with the guns.  They took some liberties with The Red Skull's origin too, I think this was to save money and film the entire movie in Italy (I'm also guessing that certain places in Italy look more like Southern California than New York City)  I am being harsh on the movie because I've grown to like the character more now than I ever did when I was a kid and saw this, but like I expressed before, the movie does have a so bad it's food quality that makes it real enjoyable.   http://cinemagardens.com",positive
17,5-tt0103923,Captain America,https://www.imdb.com/title/tt0103923/,A Disappointment,"Superhero movies are again a hot property thanks to the big screen adaptations of Spider-Man, X-Men and Superman. As such, many film buffs who know little or nothing about Captain America have no doubt been picking this one up at the video store. Too bad nothing but pure crapulescence awaits them.  Where to begin? The movie has a dim look to it; the acting is second-rate; and the action and battle scenes are few and far between. It will disappoint most die-hard comic book fans, perhaps as much as those silly 1970s Cap films were. On a positive note, the action scenes aren't awful when the viewer finally gets to them. As well, the characters stay pretty true to their illustrated roots, and kids aren't going to be nearly as fussy as adult moviegoers about this one.",negative
18,0-tt0109770,The Fantastic Four,https://www.imdb.com/title/tt0109770/,Oh come on guys this is a great little film.,"The only way to describe this Roger Corman produced flick, is to compare it to an episode of Power Rangers or VR Troopers, on a $1million budget. It is fast paced and fun, over the top and cheesy, and its short comings are there for everyone to see.  In all honesty the cast make the most of what they are given. Alex Hyde White has just the right dryness for the part of Reed Richards, and Rebbeca Staab is quite fitting as Sue Storm. The other characters are less well represented with Dr Doom being the worst offender, over acting as he does through the heavily cheap body armour. The realisation of The Thing and The Human Torch is quite good. The Things full body costume is similar to those used in the Turtles movies, and the Torch is brought to life via some slick animation. Oley Sassone actually gets the best out of the action scenes and coaxes a good atmosphere.  This is a movie worth seeing. It manages to capture a little of the heart of Marvel comics in ways that Captain America(1991) and The Punisher(1989) weren't able to. It is a petty that more money couldn't have been made available because as a representation of the F4 it isn't bad at all. Don't get me wrong, its no Superman The Movie, and this years Fantastic Four movie will rock. But the film is no Plan 9 or Gigli either, and is worth seeing at least once.",positive
19,16-tt0109770,The Fantastic Four,https://www.imdb.com/title/tt0109770/,The Fantastic Four: Clobbering......time?,"I went in expecting cheese, I went in expecting something similiar to the 1990 Captain America or even the 1970's Spiderman but what I got was something altogether different.  This origin story Fantastic Four movie cost 1 million dollars to make which back in 1994 made it a high budget film. The fact it isn't well known and considered mainstream is because it's so bad it's been brushed under the carpet.  With embarassing special effects, a cast who simply can't be bothered and some ridiculous over the top performances & soundtrack the whole thing is truly abyssmal.  I don't know what it is with the Fantastic Four but cinematically they just can't get a break. Maybe when they finally get added to the Marvel Universe they'll have their day but for now I think the 2005 movie is the best one going.  The Fantastic Four is like Batman Forever (1995) made by kindergarteners starring McDonalds workers.  The Good:  Erm...well....there is that part that....errr.....I got nothing  The Bad:  Stupidly over the top in places  Some major differences from the comic  All looks so very dreadful  Is simply seven shades of terrible  Things I Learnt From This Movie:  A blind person can fall in love with a man she's never seen nor even really spoken to  The Fantastic Four are doomed to never have a great movie",negative
20,15-tt0182060,The Man Who Saves the World,https://www.imdb.com/title/tt0182060/,Utterly baffling,"Verily, if someone would ask me the question ""What is the thing that you hate THE MOST?"", this movie should be the answer. This movie is why Turkish movie sector is way back from other countries'. All along the movie, you will not see a sign of the director, creating something -anything!- that is actually the idea of anyone Turkish. I am ashamed that such a movie was shot (copy-pasted, actually). Others might look into this movie as a joke, but I think it is as serious as the assassination of Kennedy (I guess that hits the spot!)! This is the embodiment of all those wasted years of Turkish movie sector! I mean come on! Turkish Star Wars?! It IS the Star Wars!!! I pity the time I wasted watching this movie. I'll kill myself if I hear its name just one more time. It's an affront to every movie I love.",negative
21,17-tt0182060,The Man Who Saves the World,https://www.imdb.com/title/tt0182060/,uh-oh.,This film is the most absurd film of the century. Because of this it must be in the literatures. You can really laugh very much. But the strange thing this film is not made for this purpose. Cuneyt Arkin is the hero and he's very famous in Turkey. He has many historical films like this.,negative
22,0-tt0073168,The Super Inframan,https://www.imdb.com/title/tt0073168/,"A mix of Tokusatsu and 1970s kung-fu, it delivers what he promises.","Shaw Brothers is mostly known for their kung fu films, but they did occasionally try things outside of their wheelhouse namely Mighty Peking Man and Super Infra Man. Super Inframan is your basic rubber suit monster battle but filtered through the lense of Hong Kong kung fu flicks complete with bad audio syncing and out of place sounding impact shots. In terms of plot.....Image if you had an entire seasons worth of Power Rangers plots squished into 90 minutes and compressed the storytelling into about 20 minutes filling the rest with action scenes. The movie is non stop action and unapologetically silly and if you're a fan of silly monster movies or kung fu flicks you'll find something to like. Just don't expect much of a coherent narrative.",negative
23,10-tt0073168,The Super Inframan,https://www.imdb.com/title/tt0073168/,Saturday morning children's cartoon material,"You really need to know what you're in for before watching this film, a 70s Children Morning Show, A Chinese Ultraman, Explosions the Movie. It's very campy, very cheesy, the costumes are pretty bad and laughed a lot throughout the film, there were so many crazy things with it that really didn't make any sense and yet the film just moved on with it. For some reason the big bad knew the guy's name that they kidnapped, they knew about the Professor, as if they had met before, and everyone played it with straight faces.  I was never bored watching this film, it was like they squeezed a full season of villains to this superhero, into one film, so much fighting, so many explosions, such sharp cone-bras. It's not for everyone, but if you wanna see an alternative of what a superhero film from the 70s could look like, you really need to give this one a try, haha.",negative
24,15-tt0077834,Laserblast,https://www.imdb.com/title/tt0077834/,"Eat me, Leonard Maltin...","Some awesome stop-motion animation in a bad film. The only good live action in this movie in every scene Eddie Dezen is in. He plays a real dork in this movie, so he is funny. The aliens in the movie, on the other hand, are fabulous. They were designed by David Allen ( *batteries not included ) and Jon Berg ( star wars ). They were animated by Randall Wiliam Cook The Gate ) and David Allen. With all of this talent on board, these aliens are truly majestic and awesome. Stop-motion animation fans need to check this one out for the aliens. I love them! The movie, however, is a drag. 4 out of 10.",positive
25,2-tt0077834,Laserblast,https://www.imdb.com/title/tt0077834/,"A bad movie, but not that bad","I was expecting Laserblast to be awful, judging by its position in the ""Mystery Science Theater 3000: 10 Worst Movies They Riffed"" list and its reputation. It is a bad movie- though I can see why people would find it entertaining to watch- but it is much better than the likes of Monster A-Go Go, Manos the Hands of Fate, The Wild World of Batwoman, Merlin's Shop of Mystical Wonders and Hobgoblins, and in general there are far worse as well. The best asset of Laserblast is the music score, which pulsates through the movie with great energy and atmosphere that is not matched with the rest of the movie. Cheryl Smith is sweet and sympathetic and Keenan Wynn is appropriately gruff. And I personally though the stop-motion and the aliens were quite good, of any of the movies on the ""10 Movies they Riffed"" list it is Laserblast that has the best special effects. Everything else comes up painfully short though, Roddy MacDowell is wasted to the point that you question why was he even in it, and Eddie Deezen has to be the most annoying bully ever seen in film. The story is a real drag as well, it makes very little sense if at all, has so much overlong filler that adds nothing to the storytelling and is one of those instances where the plot summary pretty much sums up the whole movie. It also doesn't know what to do with itself and takes forever to get going, it is half-an-hour until anything of the sort happens and then when the gun is found the rest of the movie is just stuff getting shot at. At best, the camera work and editing are haphazard, the dialogue is hysterically bad and the characters are not developed anywhere near enough or characterised very effectively to be believable or likewise. In conclusion, Laserblast is a bad movie that is rather dull and senseless and wastes McDowell but a great score, better-than-average stop-motion and effects and two decent performances make it not as bad as all that. 3/10 Bethany Cox",negative
26,14-tt0105643,Troll 2,https://www.imdb.com/title/tt0105643/,"If this movie passes for a horror flick, then so does Bambi","Troll 2 is a movie so bad it got famous for being it and i will always love it.  Troll 2 is not the sequel to Troll from 1986 the original name for the movie was goblin.  It isn't any trolls in the whole movie only goblins, that makes the movie even better because how stupid it is. Grandpa Seth is one favourite character ever in movie history, he's like a superhero, his superpower is that he can't die he just comes as a ghost.  So if you want to see the best movie of all time, watch this.  But overall it was a masterpiece💫",positive
